c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
310777143;0;120;11;94;Ширпотреб;"Немного поношенное";19;Обыч.;"Tec-9 | Грунтовая вода (Немного поношенное)";D2D2D2;767
310777146;188530139;72800;13;123;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Красная линия (Немного поношенное)";D2D2D2;1210
310777152;188530139;399900;1;10;"Армейское качество";"Прямо с завода";49;Обыч.;"MAG-7 | Объемные шестиугольники (Прямо с завода)";D2D2D2;21
310777155;0;680;5;10;"Промышленное качество";Поношенное;49;Обыч.;"Sawed-Off | Змеиная кожа (Поношенное)";D2D2D2;435
310777158;0;2595;3;0;Ширпотреб;"Немного поношенное";49;Обыч.;"XM1014 | Джунгли (Немного поношенное)";D2D2D2;898
310777161;188530139;8579;1;23;"Армейское качество";"Немного поношенное";17;Обыч.;"SG 553 | Ультрафиолет (Немного поношенное)";D2D2D2;763
310777174;188530139;6300;3;30;"Армейское качество";"Немного поношенное";47;Обыч.;"SCAR-20 | Кровавая паутина (Немного поношенное)";D2D2D2;664
310777179;0;100;250;760;Ширпотреб;"После полевых испытаний";49;Обыч.;"Nova | Песчаные дюны (После полевых испытаний)";D2D2D2;630
310777182;0;130;4;53;Ширпотреб;"Закаленное в боях";19;Обыч.;"P250 | Песчаные дюны (Закаленное в боях)";D2D2D2;708
310777185;0;379;7;315;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A4 | Пиксельный камуфляж «Город» (После полевых ";D2D2D2;607
310777185;302028390;352;14;346;"Промышленное качество";"После полевых испытаний";17;Обыч.;"M4A4 | Пиксельный камуфляж «Город» (После полевых испытаний)";D2D2D2;653
310777186;0;400;17;195;"Промышленное качество";"После полевых испытаний";49;Обыч.;"Sawed-Off | Змеиная кожа (После полевых испытаний)";D2D2D2;230
310777194;0;147;5;13;Ширпотреб;"Закаленное в боях";3;Обыч.;"UMP-45 | Пиксельный камуфляж «Город» (Закаленное в";D2D2D2;517
310777194;302028390;100;91;71;Ширпотреб;"Закаленное в боях";3;Обыч.;"UMP-45 | Пиксельный камуфляж «Город» (Закаленное в боях)";D2D2D2;760
310777197;0;100;11;15;Ширпотреб;"Закаленное в боях";3;Обыч.;"ПП-19 Бизон | Песчаная штриховка (Закаленное в боя";D2D2D2;760
310777197;302028390;100;24;129;Ширпотреб;"Закаленное в боях";3;Обыч.;"ПП-19 Бизон | Песчаная штриховка (Закаленное в боях)";D2D2D2;700
310777205;0;2352;2;1;Ширпотреб;"Закаленное в боях";49;Обыч.;"MAG-7 | Песчаные дюны (Закаленное в боях)";D2D2D2;493
310777209;0;4500;1;1;"Промышленное качество";"После полевых испытаний";49;Обыч.;"Sawed-Off | Мозаика (После полевых испытаний)";D2D2D2;839
310777215;0;550;10;131;"Промышленное качество";"Прямо с завода";3;Обыч.;"P90 | Ясень (Прямо с завода)";D2D2D2;727
310777216;0;140;3;260;Ширпотреб;"Прямо с завода";19;Обыч.;"Tec-9 | Армейская сетка (Прямо с завода)";D2D2D2;657
310777223;0;3000;1;22;Ширпотреб;"Прямо с завода";17;Обыч.;"AUG | Гроза (Прямо с завода)";D2D2D2;442
310777228;0;5499;7;95;"Армейское качество";"Прямо с завода";19;Обыч.;"Tec-9 | Окостеневший (Прямо с завода)";D2D2D2;1009
310777229;188530139;9889;4;45;"Армейское качество";"После полевых испытаний";17;Обыч.;"M4A1-S | Кровавый тигр (После полевых испытаний)";D2D2D2;810
310777235;0;100;4;49;Ширпотреб;Поношенное;17;Обыч.;"SG 553 | Перфорированные волны (Поношенное)";D2D2D2;920
310777238;0;100;10;39;Ширпотреб;"Закаленное в боях";49;Обыч.;"Nova | Хищник (Закаленное в боях)";D2D2D2;770
310777246;0;200;3;58;Ширпотреб;"После полевых испытаний";17;Обыч.;"SG 553 | Перфорированные волны (После полевых испы";D2D2D2;405
310777246;302028390;100;40;489;Ширпотреб;"После полевых испытаний";17;Обыч.;"SG 553 | Перфорированные волны (После полевых испытаний)";D2D2D2;780
310777249;0;8000;1;11;"Промышленное качество";"Закаленное в боях";19;Обыч.;"Glock-18 | Песчаные дюны (Закаленное в боях)";D2D2D2;643
310777251;0;5998;1;5;Ширпотреб;"Немного поношенное";3;Обыч.;"ПП-19 Бизон | Радиоактивная опасность (Немного пон";D2D2D2;677
310777259;0;969;2;151;"Промышленное качество";"После полевых испытаний";47;Обыч.;"G3SG1 | Смешанный камуфляж (После полевых испытани";D2D2D2;171
310777259;302028390;1163;15;177;"Промышленное качество";"После полевых испытаний";47;Обыч.;"G3SG1 | Смешанный камуфляж (После полевых испытаний)";D2D2D2;155
310777265;188530139;8432;5;69;Запрещенное;"Немного поношенное";19;Обыч.;"Dual Berettas | Причал (Немного поношенное)";D2D2D2;852
310777267;188530139;11500;4;310;Запрещенное;"Немного поношенное";17;Обыч.;"AK-47 | Синий ламинат (Немного поношенное)";D2D2D2;1000
310777271;0;110;76;923;Ширпотреб;"После полевых испытаний";19;Обыч.;"Tec-9 | Грунтовая вода (После полевых испытаний)";D2D2D2;655
310777274;188530139;37999;2;32;Засекреченное;"Прямо с завода";17;Обыч.;"FAMAS | Остаточное изображение (Прямо с завода)";D2D2D2;1079
310777284;188530139;4935;1;38;"Армейское качество";"После полевых испытаний";17;Обыч.;"FAMAS | Гексан (После полевых испытаний)";D2D2D2;655
310777288;0;869;25;469;"Промышленное качество";"После полевых испытаний";19;Обыч.;"Dual Berettas | Патина (После полевых испытаний)";D2D2D2;246
310777293;188530139;9899;1;78;"Армейское качество";"Прямо с завода";19;Обыч.;"Tec-9 | Синий титан (Прямо с завода)";D2D2D2;533
310777294;188530139;8800;2;76;Запрещенное;"Прямо с завода";17;Обыч.;"FAMAS | Пульс (Прямо с завода)";D2D2D2;1177
310777298;0;613;5;6;Ширпотреб;"Закаленное в боях";19;Обыч.;"P250 | Костяная маска (Закаленное в боях)";D2D2D2;750
310777301;0;1745;22;24;"Промышленное качество";"Немного поношенное";17;Обыч.;"M4A4 | Пиксельный камуфляж «Город» (Немного поноше";D2D2D2;938
310777301;302028390;1441;22;86;"Промышленное качество";"Немного поношенное";17;Обыч.;"M4A4 | Пиксельный камуфляж «Город» (Немного поношенное)";D2D2D2;1136
